photo_id,iiif_manifest_emanuscripta,iiif_image_emanuscripta
image_3655,https://www.e-manuscripta.ch/i3f/v20/1987629/manifest,https://www.e-manuscripta.ch/i3f/v21/1987630/full/304/0/default.jpg
image_3656,https://www.e-manuscripta.ch/i3f/v20/1987634/manifest,https://www.e-manuscripta.ch/i3f/v21/1987635/full/304/0/default.jpg
image_3657,https://www.e-manuscripta.ch/i3f/v20/1987638/manifest,https://www.e-manuscripta.ch/i3f/v21/1987639/full/304/0/default.jpg
image_3658,https://www.e-manuscripta.ch/i3f/v20/1987643/manifest,https://www.e-manuscripta.ch/i3f/v21/1987644/full/304/0/default.jpg
image_3659,https://www.e-manuscripta.ch/i3f/v20/1987647/manifest,https://www.e-manuscripta.ch/i3f/v21/1987648/full/304/0/default.jpg
image_3660,https://www.e-manuscripta.ch/i3f/v20/1987651/manifest,https://www.e-manuscripta.ch/i3f/v21/1987652/full/304/0/default.jpg
image_3661,https://www.e-manuscripta.ch/i3f/v20/1987656/manifest,https://www.e-manuscripta.ch/i3f/v21/1987657/full/304/0/default.jpg
image_3662,https://www.e-manuscripta.ch/i3f/v20/1987660/manifest,https://www.e-manuscripta.ch/i3f/v21/1987661/full/304/0/default.jpg
image_3663,https://www.e-manuscripta.ch/i3f/v20/1987665/manifest,https://www.e-manuscripta.ch/i3f/v21/1987666/full/304/0/default.jpg
image_3664,https://www.e-manuscripta.ch/i3f/v20/1987669/manifest,https://www.e-manuscripta.ch/i3f/v21/1987670/full/304/0/default.jpg
image_3665,https://www.e-manuscripta.ch/i3f/v20/1987674/manifest,https://www.e-manuscripta.ch/i3f/v21/1987675/full/304/0/default.jpg
image_3666,https://www.e-manuscripta.ch/i3f/v20/1987680/manifest,https://www.e-manuscripta.ch/i3f/v21/1987681/full/304/0/default.jpg
image_3667,https://www.e-manuscripta.ch/i3f/v20/1987684/manifest,https://www.e-manuscripta.ch/i3f/v21/1987685/full/304/0/default.jpg
image_3668,https://www.e-manuscripta.ch/i3f/v20/1987688/manifest,https://www.e-manuscripta.ch/i3f/v21/1987689/full/304/0/default.jpg
image_3669,https://www.e-manuscripta.ch/i3f/v20/1987694/manifest,https://www.e-manuscripta.ch/i3f/v21/1987695/full/304/0/default.jpg
image_3670,https://www.e-manuscripta.ch/i3f/v20/1987698/manifest,https://www.e-manuscripta.ch/i3f/v21/1987699/full/304/0/default.jpg
image_3671,https://www.e-manuscripta.ch/i3f/v20/1987704/manifest,https://www.e-manuscripta.ch/i3f/v21/1987705/full/304/0/default.jpg
image_3672,https://www.e-manuscripta.ch/i3f/v20/1987708/manifest,https://www.e-manuscripta.ch/i3f/v21/1987709/full/304/0/default.jpg
image_3673,https://www.e-manuscripta.ch/i3f/v20/1987713/manifest,https://www.e-manuscripta.ch/i3f/v21/1987714/full/304/0/default.jpg
image_3674,https://www.e-manuscripta.ch/i3f/v20/1987718/manifest,https://www.e-manuscripta.ch/i3f/v21/1987719/full/304/0/default.jpg
image_3675,https://www.e-manuscripta.ch/i3f/v20/1987722/manifest,https://www.e-manuscripta.ch/i3f/v21/1987723/full/304/0/default.jpg
image_3676,https://www.e-manuscripta.ch/i3f/v20/1987727/manifest,https://www.e-manuscripta.ch/i3f/v21/1987728/full/304/0/default.jpg
image_3677,https://www.e-manuscripta.ch/i3f/v20/1987731/manifest,https://www.e-manuscripta.ch/i3f/v21/1987732/full/304/0/default.jpg
image_3678,https://www.e-manuscripta.ch/i3f/v20/1987737/manifest,https://www.e-manuscripta.ch/i3f/v21/1987738/full/304/0/default.jpg
image_3679,https://www.e-manuscripta.ch/i3f/v20/1987741/manifest,https://www.e-manuscripta.ch/i3f/v21/1987742/full/304/0/default.jpg
image_3680,https://www.e-manuscripta.ch/i3f/v20/1987745/manifest,https://www.e-manuscripta.ch/i3f/v21/1987746/full/304/0/default.jpg
image_3681,https://www.e-manuscripta.ch/i3f/v20/1987750/manifest,https://www.e-manuscripta.ch/i3f/v21/1987751/full/304/0/default.jpg
image_3682,https://www.e-manuscripta.ch/i3f/v20/1987754/manifest,https://www.e-manuscripta.ch/i3f/v21/1987755/full/304/0/default.jpg
image_3683,https://www.e-manuscripta.ch/i3f/v20/1987759/manifest,https://www.e-manuscripta.ch/i3f/v21/1987760/full/304/0/default.jpg
image_3684,https://www.e-manuscripta.ch/i3f/v20/1987763/manifest,https://www.e-manuscripta.ch/i3f/v21/1987764/full/304/0/default.jpg
image_3685,https://www.e-manuscripta.ch/i3f/v20/1987768/manifest,https://www.e-manuscripta.ch/i3f/v21/1987769/full/304/0/default.jpg
image_3686,https://www.e-manuscripta.ch/i3f/v20/1987773/manifest,https://www.e-manuscripta.ch/i3f/v21/1987774/full/304/0/default.jpg
image_3687,https://www.e-manuscripta.ch/i3f/v20/1987777/manifest,https://www.e-manuscripta.ch/i3f/v21/1987778/full/304/0/default.jpg
image_3688,https://www.e-manuscripta.ch/i3f/v20/1987782/manifest,https://www.e-manuscripta.ch/i3f/v21/1987783/full/304/0/default.jpg
image_3689,https://www.e-manuscripta.ch/i3f/v20/1987786/manifest,https://www.e-manuscripta.ch/i3f/v21/1987787/full/304/0/default.jpg
image_3690,https://www.e-manuscripta.ch/i3f/v20/1987790/manifest,https://www.e-manuscripta.ch/i3f/v21/1987791/full/304/0/default.jpg
image_3691,https://www.e-manuscripta.ch/i3f/v20/1987795/manifest,https://www.e-manuscripta.ch/i3f/v21/1987796/full/304/0/default.jpg
image_3692,https://www.e-manuscripta.ch/i3f/v20/1987800/manifest,https://www.e-manuscripta.ch/i3f/v21/1987801/full/304/0/default.jpg
image_3693,https://www.e-manuscripta.ch/i3f/v20/1987804/manifest,https://www.e-manuscripta.ch/i3f/v21/1987805/full/304/0/default.jpg
image_3694,https://www.e-manuscripta.ch/i3f/v20/1987808/manifest,https://www.e-manuscripta.ch/i3f/v21/1987809/full/304/0/default.jpg
image_3695,https://www.e-manuscripta.ch/i3f/v20/1987813/manifest,https://www.e-manuscripta.ch/i3f/v21/1987814/full/304/0/default.jpg
image_3696,https://www.e-manuscripta.ch/i3f/v20/1987817/manifest,https://www.e-manuscripta.ch/i3f/v21/1987818/full/304/0/default.jpg
image_3697,https://www.e-manuscripta.ch/i3f/v20/1987821/manifest,https://www.e-manuscripta.ch/i3f/v21/1987822/full/304/0/default.jpg
image_3698,https://www.e-manuscripta.ch/i3f/v20/1987826/manifest,https://www.e-manuscripta.ch/i3f/v21/1987827/full/304/0/default.jpg
image_3699,https://www.e-manuscripta.ch/i3f/v20/1987830/manifest,https://www.e-manuscripta.ch/i3f/v21/1987832/full/304/0/default.jpg
image_3700,https://www.e-manuscripta.ch/i3f/v20/1987835/manifest,https://www.e-manuscripta.ch/i3f/v21/1987836/full/304/0/default.jpg
image_3701,https://www.e-manuscripta.ch/i3f/v20/1987839/manifest,https://www.e-manuscripta.ch/i3f/v21/1987840/full/304/0/default.jpg
image_3702,https://www.e-manuscripta.ch/i3f/v20/1987844/manifest,https://www.e-manuscripta.ch/i3f/v21/1987845/full/304/0/default.jpg
image_3703,https://www.e-manuscripta.ch/i3f/v20/1987849/manifest,https://www.e-manuscripta.ch/i3f/v21/1987850/full/304/0/default.jpg
image_3704,https://www.e-manuscripta.ch/i3f/v20/1987854/manifest,https://www.e-manuscripta.ch/i3f/v21/1987855/full/304/0/default.jpg
image_3705,https://www.e-manuscripta.ch/i3f/v20/1987858/manifest,https://www.e-manuscripta.ch/i3f/v21/1987859/full/304/0/default.jpg
image_3706,https://www.e-manuscripta.ch/i3f/v20/1987863/manifest,https://www.e-manuscripta.ch/i3f/v21/1987864/full/304/0/default.jpg
image_3707,https://www.e-manuscripta.ch/i3f/v20/1987867/manifest,https://www.e-manuscripta.ch/i3f/v21/1987868/full/304/0/default.jpg
image_3708,https://www.e-manuscripta.ch/i3f/v20/1987872/manifest,https://www.e-manuscripta.ch/i3f/v21/1987873/full/304/0/default.jpg
image_3709,https://www.e-manuscripta.ch/i3f/v20/1987877/manifest,https://www.e-manuscripta.ch/i3f/v21/1987878/full/304/0/default.jpg
image_3710,https://www.e-manuscripta.ch/i3f/v20/1987881/manifest,https://www.e-manuscripta.ch/i3f/v21/1987882/full/304/0/default.jpg
image_3711,https://www.e-manuscripta.ch/i3f/v20/1987886/manifest,https://www.e-manuscripta.ch/i3f/v21/1987887/full/304/0/default.jpg
image_3712,https://www.e-manuscripta.ch/i3f/v20/1987890/manifest,https://www.e-manuscripta.ch/i3f/v21/1987891/full/304/0/default.jpg
image_3713,https://www.e-manuscripta.ch/i3f/v20/1987895/manifest,https://www.e-manuscripta.ch/i3f/v21/1987896/full/304/0/default.jpg
image_3714,https://www.e-manuscripta.ch/i3f/v20/1987899/manifest,https://www.e-manuscripta.ch/i3f/v21/1987900/full/304/0/default.jpg
image_3715,https://www.e-manuscripta.ch/i3f/v20/1987904/manifest,https://www.e-manuscripta.ch/i3f/v21/1987905/full/304/0/default.jpg
image_3716,https://www.e-manuscripta.ch/i3f/v20/1987908/manifest,https://www.e-manuscripta.ch/i3f/v21/1987909/full/304/0/default.jpg
image_3717,https://www.e-manuscripta.ch/i3f/v20/1987913/manifest,https://www.e-manuscripta.ch/i3f/v21/1987914/full/304/0/default.jpg
image_3718,https://www.e-manuscripta.ch/i3f/v20/1987917/manifest,https://www.e-manuscripta.ch/i3f/v21/1987918/full/304/0/default.jpg
image_3719,https://www.e-manuscripta.ch/i3f/v20/1987922/manifest,https://www.e-manuscripta.ch/i3f/v21/1987923/full/304/0/default.jpg
image_3720,https://www.e-manuscripta.ch/i3f/v20/1987927/manifest,https://www.e-manuscripta.ch/i3f/v21/1987928/full/304/0/default.jpg
image_3721,https://www.e-manuscripta.ch/i3f/v20/1987932/manifest,https://www.e-manuscripta.ch/i3f/v21/1987933/full/304/0/default.jpg
image_3722,https://www.e-manuscripta.ch/i3f/v20/1987937/manifest,https://www.e-manuscripta.ch/i3f/v21/1987938/full/304/0/default.jpg
image_3723,https://www.e-manuscripta.ch/i3f/v20/1987942/manifest,https://www.e-manuscripta.ch/i3f/v21/1987943/full/304/0/default.jpg
image_3724,https://www.e-manuscripta.ch/i3f/v20/1987948/manifest,https://www.e-manuscripta.ch/i3f/v21/1987949/full/304/0/default.jpg
image_3725,https://www.e-manuscripta.ch/i3f/v20/1987952/manifest,https://www.e-manuscripta.ch/i3f/v21/1987953/full/304/0/default.jpg
image_3726,https://www.e-manuscripta.ch/i3f/v20/1987957/manifest,https://www.e-manuscripta.ch/i3f/v21/1987958/full/304/0/default.jpg
image_3727,https://www.e-manuscripta.ch/i3f/v20/1987961/manifest,https://www.e-manuscripta.ch/i3f/v21/1987962/full/304/0/default.jpg
image_3728,https://www.e-manuscripta.ch/i3f/v20/1987966/manifest,https://www.e-manuscripta.ch/i3f/v21/1987967/full/304/0/default.jpg
image_3729,https://www.e-manuscripta.ch/i3f/v20/1987971/manifest,https://www.e-manuscripta.ch/i3f/v21/1987972/full/304/0/default.jpg
image_3730,https://www.e-manuscripta.ch/i3f/v20/1987975/manifest,https://www.e-manuscripta.ch/i3f/v21/1987976/full/304/0/default.jpg
image_3731,https://www.e-manuscripta.ch/i3f/v20/1987980/manifest,https://www.e-manuscripta.ch/i3f/v21/1987981/full/304/0/default.jpg
image_3732,https://www.e-manuscripta.ch/i3f/v20/1987984/manifest,https://www.e-manuscripta.ch/i3f/v21/1987985/full/304/0/default.jpg
image_3733,https://www.e-manuscripta.ch/i3f/v20/1987989/manifest,https://www.e-manuscripta.ch/i3f/v21/1987990/full/304/0/default.jpg
image_3734,https://www.e-manuscripta.ch/i3f/v20/1987994/manifest,https://www.e-manuscripta.ch/i3f/v21/1987995/full/304/0/default.jpg
image_3735,https://www.e-manuscripta.ch/i3f/v20/1987999/manifest,https://www.e-manuscripta.ch/i3f/v21/1988000/full/304/0/default.jpg
image_3736,https://www.e-manuscripta.ch/i3f/v20/1988003/manifest,https://www.e-manuscripta.ch/i3f/v21/1988004/full/304/0/default.jpg
image_3737,https://www.e-manuscripta.ch/i3f/v20/1988007/manifest,https://www.e-manuscripta.ch/i3f/v21/1988008/full/304/0/default.jpg
image_3738,https://www.e-manuscripta.ch/i3f/v20/1988012/manifest,https://www.e-manuscripta.ch/i3f/v21/1988013/full/304/0/default.jpg
image_3739,https://www.e-manuscripta.ch/i3f/v20/1988016/manifest,https://www.e-manuscripta.ch/i3f/v21/1988017/full/304/0/default.jpg
image_3740,https://www.e-manuscripta.ch/i3f/v20/1988020/manifest,https://www.e-manuscripta.ch/i3f/v21/1988021/full/304/0/default.jpg
image_3741,https://www.e-manuscripta.ch/i3f/v20/1988025/manifest,https://www.e-manuscripta.ch/i3f/v21/1988026/full/304/0/default.jpg
image_3742,https://www.e-manuscripta.ch/i3f/v20/1988029/manifest,https://www.e-manuscripta.ch/i3f/v21/1988030/full/304/0/default.jpg
image_3743,https://www.e-manuscripta.ch/i3f/v20/1988033/manifest,https://www.e-manuscripta.ch/i3f/v21/1988034/full/304/0/default.jpg
image_3744,https://www.e-manuscripta.ch/i3f/v20/1988038/manifest,https://www.e-manuscripta.ch/i3f/v21/1988039/full/304/0/default.jpg
image_3745,https://www.e-manuscripta.ch/i3f/v20/1988042/manifest,https://www.e-manuscripta.ch/i3f/v21/1988043/full/304/0/default.jpg
image_3746,https://www.e-manuscripta.ch/i3f/v20/1988047/manifest,https://www.e-manuscripta.ch/i3f/v21/1988048/full/304/0/default.jpg
image_3747,https://www.e-manuscripta.ch/i3f/v20/1988051/manifest,https://www.e-manuscripta.ch/i3f/v21/1988052/full/304/0/default.jpg
image_3748,https://www.e-manuscripta.ch/i3f/v20/1988055/manifest,https://www.e-manuscripta.ch/i3f/v21/1988056/full/304/0/default.jpg
image_3749,https://www.e-manuscripta.ch/i3f/v20/1988060/manifest,https://www.e-manuscripta.ch/i3f/v21/1988061/full/304/0/default.jpg
image_3750,https://www.e-manuscripta.ch/i3f/v20/1988065/manifest,https://www.e-manuscripta.ch/i3f/v21/1988066/full/304/0/default.jpg
image_3751,https://www.e-manuscripta.ch/i3f/v20/1988070/manifest,https://www.e-manuscripta.ch/i3f/v21/1988071/full/304/0/default.jpg
image_3752,https://www.e-manuscripta.ch/i3f/v20/1988075/manifest,https://www.e-manuscripta.ch/i3f/v21/1988076/full/304/0/default.jpg
image_3753,https://www.e-manuscripta.ch/i3f/v20/1988079/manifest,https://www.e-manuscripta.ch/i3f/v21/1988080/full/304/0/default.jpg
image_3754,https://www.e-manuscripta.ch/i3f/v20/1988084/manifest,https://www.e-manuscripta.ch/i3f/v21/1988085/full/304/0/default.jpg
image_3755,https://www.e-manuscripta.ch/i3f/v20/1988089/manifest,https://www.e-manuscripta.ch/i3f/v21/1988090/full/304/0/default.jpg
image_3756,https://www.e-manuscripta.ch/i3f/v20/1988094/manifest,https://www.e-manuscripta.ch/i3f/v21/1988095/full/304/0/default.jpg
image_3757,https://www.e-manuscripta.ch/i3f/v20/1988098/manifest,https://www.e-manuscripta.ch/i3f/v21/1988099/full/304/0/default.jpg
image_3758,https://www.e-manuscripta.ch/i3f/v20/1988103/manifest,https://www.e-manuscripta.ch/i3f/v21/1988104/full/304/0/default.jpg
image_3759,https://www.e-manuscripta.ch/i3f/v20/1988107/manifest,https://www.e-manuscripta.ch/i3f/v21/1988108/full/304/0/default.jpg
image_3760,https://www.e-manuscripta.ch/i3f/v20/1988111/manifest,https://www.e-manuscripta.ch/i3f/v21/1988112/full/304/0/default.jpg
image_3761,https://www.e-manuscripta.ch/i3f/v20/1988117/manifest,https://www.e-manuscripta.ch/i3f/v21/1988118/full/304/0/default.jpg
image_3762,https://www.e-manuscripta.ch/i3f/v20/1988121/manifest,https://www.e-manuscripta.ch/i3f/v21/1988122/full/304/0/default.jpg
image_3763,https://www.e-manuscripta.ch/i3f/v20/1988126/manifest,https://www.e-manuscripta.ch/i3f/v21/1988127/full/304/0/default.jpg
image_3764,https://www.e-manuscripta.ch/i3f/v20/1988130/manifest,https://www.e-manuscripta.ch/i3f/v21/1988131/full/304/0/default.jpg
image_3765,https://www.e-manuscripta.ch/i3f/v20/1988134/manifest,https://www.e-manuscripta.ch/i3f/v21/1988135/full/304/0/default.jpg
image_3766,https://www.e-manuscripta.ch/i3f/v20/1988139/manifest,https://www.e-manuscripta.ch/i3f/v21/1988140/full/304/0/default.jpg
image_3767,https://www.e-manuscripta.ch/i3f/v20/1988143/manifest,https://www.e-manuscripta.ch/i3f/v21/1988144/full/304/0/default.jpg
image_3768,https://www.e-manuscripta.ch/i3f/v20/1988148/manifest,https://www.e-manuscripta.ch/i3f/v21/1988149/full/304/0/default.jpg
image_3769,https://www.e-manuscripta.ch/i3f/v20/1988152/manifest,https://www.e-manuscripta.ch/i3f/v21/1988153/full/304/0/default.jpg
image_3770,https://www.e-manuscripta.ch/i3f/v20/1988156/manifest,https://www.e-manuscripta.ch/i3f/v21/1988157/full/304/0/default.jpg
image_3771,https://www.e-manuscripta.ch/i3f/v20/1988161/manifest,https://www.e-manuscripta.ch/i3f/v21/1988162/full/304/0/default.jpg
image_3772,https://www.e-manuscripta.ch/i3f/v20/1988166/manifest,https://www.e-manuscripta.ch/i3f/v21/1988167/full/304/0/default.jpg
image_3773,https://www.e-manuscripta.ch/i3f/v20/1988170/manifest,https://www.e-manuscripta.ch/i3f/v21/1988171/full/304/0/default.jpg
image_3774,https://www.e-manuscripta.ch/i3f/v20/1988175/manifest,https://www.e-manuscripta.ch/i3f/v21/1988176/full/304/0/default.jpg
image_3775,https://www.e-manuscripta.ch/i3f/v20/1988179/manifest,https://www.e-manuscripta.ch/i3f/v21/1988180/full/304/0/default.jpg
image_3776,https://www.e-manuscripta.ch/i3f/v20/1988183/manifest,https://www.e-manuscripta.ch/i3f/v21/1988184/full/304/0/default.jpg
image_3777,https://www.e-manuscripta.ch/i3f/v20/1988187/manifest,https://www.e-manuscripta.ch/i3f/v21/1988188/full/304/0/default.jpg
image_3778,https://www.e-manuscripta.ch/i3f/v20/1988192/manifest,https://www.e-manuscripta.ch/i3f/v21/1988193/full/304/0/default.jpg
image_3779,https://www.e-manuscripta.ch/i3f/v20/1988196/manifest,https://www.e-manuscripta.ch/i3f/v21/1988197/full/304/0/default.jpg
image_3780,https://www.e-manuscripta.ch/i3f/v20/1988201/manifest,https://www.e-manuscripta.ch/i3f/v21/1988202/full/304/0/default.jpg
image_3781,https://www.e-manuscripta.ch/i3f/v20/1988205/manifest,https://www.e-manuscripta.ch/i3f/v21/1988206/full/304/0/default.jpg
image_3782,https://www.e-manuscripta.ch/i3f/v20/1988210/manifest,https://www.e-manuscripta.ch/i3f/v21/1988211/full/304/0/default.jpg
image_3783,https://www.e-manuscripta.ch/i3f/v20/1988214/manifest,https://www.e-manuscripta.ch/i3f/v21/1988215/full/304/0/default.jpg
image_3784,https://www.e-manuscripta.ch/i3f/v20/1988218/manifest,https://www.e-manuscripta.ch/i3f/v21/1988219/full/304/0/default.jpg
image_3785,https://www.e-manuscripta.ch/i3f/v20/1988222/manifest,https://www.e-manuscripta.ch/i3f/v21/1988223/full/304/0/default.jpg
image_3786,https://www.e-manuscripta.ch/i3f/v20/1988227/manifest,https://www.e-manuscripta.ch/i3f/v21/1988228/full/304/0/default.jpg
image_3787,https://www.e-manuscripta.ch/i3f/v20/1988232/manifest,https://www.e-manuscripta.ch/i3f/v21/1988233/full/304/0/default.jpg
image_3788,https://www.e-manuscripta.ch/i3f/v20/1988237/manifest,https://www.e-manuscripta.ch/i3f/v21/1988238/full/304/0/default.jpg
image_3789,https://www.e-manuscripta.ch/i3f/v20/1988242/manifest,https://www.e-manuscripta.ch/i3f/v21/1988243/full/304/0/default.jpg
image_3790,https://www.e-manuscripta.ch/i3f/v20/1988246/manifest,https://www.e-manuscripta.ch/i3f/v21/1988247/full/304/0/default.jpg
image_3791,https://www.e-manuscripta.ch/i3f/v20/1988251/manifest,https://www.e-manuscripta.ch/i3f/v21/1988252/full/304/0/default.jpg
image_3792,https://www.e-manuscripta.ch/i3f/v20/1988255/manifest,https://www.e-manuscripta.ch/i3f/v21/1988256/full/304/0/default.jpg
image_3793,https://www.e-manuscripta.ch/i3f/v20/1988260/manifest,https://www.e-manuscripta.ch/i3f/v21/1988261/full/304/0/default.jpg
image_3794,https://www.e-manuscripta.ch/i3f/v20/1988865/manifest,https://www.e-manuscripta.ch/i3f/v21/1988866/full/304/0/default.jpg
image_3795,https://www.e-manuscripta.ch/i3f/v20/1988869/manifest,https://www.e-manuscripta.ch/i3f/v21/1988870/full/304/0/default.jpg
image_3796,https://www.e-manuscripta.ch/i3f/v20/1988873/manifest,https://www.e-manuscripta.ch/i3f/v21/1988874/full/304/0/default.jpg
image_3797,https://www.e-manuscripta.ch/i3f/v20/1988878/manifest,https://www.e-manuscripta.ch/i3f/v21/1988879/full/304/0/default.jpg
image_3798,https://www.e-manuscripta.ch/i3f/v20/1988884/manifest,https://www.e-manuscripta.ch/i3f/v21/1988885/full/304/0/default.jpg
image_3799,https://www.e-manuscripta.ch/i3f/v20/1988888/manifest,https://www.e-manuscripta.ch/i3f/v21/1988889/full/304/0/default.jpg
image_3800,https://www.e-manuscripta.ch/i3f/v20/1988893/manifest,https://www.e-manuscripta.ch/i3f/v21/1988894/full/304/0/default.jpg
image_3801,https://www.e-manuscripta.ch/i3f/v20/1988897/manifest,https://www.e-manuscripta.ch/i3f/v21/1988898/full/304/0/default.jpg
image_3802,https://www.e-manuscripta.ch/i3f/v20/1988901/manifest,https://www.e-manuscripta.ch/i3f/v21/1988902/full/304/0/default.jpg
