letter_key,title,iiif_manifest_url,type,people_sending,people_addressed,date,von / an [provisorisch],place_of_sender,content_and_medium,folder_name,editorial_comments_1,ref_code_fonds,shelfmark,repository,repo_url,archival_history,rights,language,attachments,published_in,cited_in,editorial_comments_2
letter_0767,"Annemarie Schwarzenbach an Ernst Merz, 1926-11-14",https://iiif.ub.unibe.ch/presentation/v3/manifest/5a21f1e5-247b-4500-91f5-cd9f61e1d16a,,"Schwarzenbach, Annemarie","Merz, Ernst",1926-11-14,Annemarie Schwarzenbach an Ernst Merz,Ftan,1 Brief,21,,,SLA-Schwarzenbach-B-1-MER-015,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2018654,,,Deutsch,,,,
letter_0768,"Annemarie Schwarzenbach an Ernst Merz, 1926-12-28",https://iiif.ub.unibe.ch/presentation/v3/manifest/0afdd963-2203-4640-b4cf-fe364d061d39,,"Schwarzenbach, Annemarie","Merz, Ernst",1926-12-28,Annemarie Schwarzenbach an Ernst Merz,Landhaus Bocken (Horgen),1 Brief,21,,,SLA-Schwarzenbach-B-1-MER-016,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2018655,,,Deutsch,,,,
letter_0769,"Annemarie Schwarzenbach an Ernst Merz, 1928",https://iiif.ub.unibe.ch/presentation/v3/manifest/1e0837f3-f81a-4f6f-a10b-36212980c238,,"Schwarzenbach, Annemarie","Merz, Ernst",1928,Annemarie Schwarzenbach an Ernst Merz,,1 Brief,21,handschriftliche Anmerkung: 1926?,,SLA-Schwarzenbach-B-1-MER-017,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2018656,,,Deutsch,,,,
letter_0771,"Annemarie Schwarzenbach an Ernst Merz, 1928-08-06",https://iiif.ub.unibe.ch/presentation/v3/manifest/460323cf-1075-412f-87f5-28c6e8d292c7,,"Schwarzenbach, Annemarie","Merz, Ernst",1928-08-06,Annemarie Schwarzenbach an Ernst Merz,Saltsjö Duvnäs,1 Brief,21,,,SLA-Schwarzenbach-B-1-MER-019,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2018660,,,Deutsch,,,,
letter_0772,"Annemarie Schwarzenbach an Ernst Merz, 1928-09-10",https://iiif.ub.unibe.ch/presentation/v3/manifest/1b3d83ea-ae15-4b02-980c-8f2ee6117063,,"Schwarzenbach, Annemarie","Merz, Ernst",1928-09-10,Annemarie Schwarzenbach an Ernst Merz,,1 Brief,21,handschriftliche Anmerkung zu Datum: 1928? 1929,,SLA-Schwarzenbach-B-1-MER-020,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2018661,,,Deutsch,,,,
letter_0773,"Annemarie Schwarzenbach an Ernst Merz, 1928-09-25",https://iiif.ub.unibe.ch/presentation/v3/manifest/93d35c97-eabf-48a2-bb8d-50d96519133d,,"Schwarzenbach, Annemarie","Merz, Ernst",1928-09-25,Annemarie Schwarzenbach an Ernst Merz,,1 Brief,21,,,SLA-Schwarzenbach-B-1-MER-021,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2018663,,,Deutsch,,,,
letter_0770,"Annemarie Schwarzenbach an Ernst Merz, 1928-12-01",https://iiif.ub.unibe.ch/presentation/v3/manifest/c3522d8c-bc66-4306-ade0-7e2cbbdb84ec,,"Schwarzenbach, Annemarie","Merz, Ernst",1928-12-01,Annemarie Schwarzenbach an Ernst Merz,,1 Brief,21,handschriftliche Anmerkung zu Datum: 28/29?,,SLA-Schwarzenbach-B-1-MER-018,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2018657,,,Deutsch,,,,
letter_0774,"Annemarie Schwarzenbach an Ernst Merz, 1928-12-23",https://iiif.ub.unibe.ch/presentation/v3/manifest/62cb0225-f2bc-4998-8cdc-a3d8b2382d90,,"Schwarzenbach, Annemarie","Merz, Ernst",1928-12-23,Annemarie Schwarzenbach an Ernst Merz,Landhaus Bocken (Horgen),1 Brief,21,,,SLA-Schwarzenbach-B-1-MER-022,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2018664,,,Deutsch,,,,
letter_0776,"Annemarie Schwarzenbach an Ernst Merz, 1929",https://iiif.ub.unibe.ch/presentation/v3/manifest/a5b3ac69-e910-430c-b3d1-b070f913c83e,,"Schwarzenbach, Annemarie","Merz, Ernst",1929,Annemarie Schwarzenbach an Ernst Merz,,1 Brief,21,handschriftliche Anmerkung: 1929/30?,,SLA-Schwarzenbach-B-1-MER-024,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2018666,,,Deutsch,,,,
letter_0782,"Annemarie Schwarzenbach an Ernst Merz, 1929",https://iiif.ub.unibe.ch/presentation/v3/manifest/2d6f2f7f-b462-47dd-a257-8842e8b96a56,,"Schwarzenbach, Annemarie","Merz, Ernst",1929,Annemarie Schwarzenbach an Ernst Merz,Neapel,1 Postkarte,21,,,SLA-Schwarzenbach-B-1-MER-030,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2018672,,,Deutsch,,,,
letter_0775,"Annemarie Schwarzenbach an Ernst Merz, 1929-01-06",https://iiif.ub.unibe.ch/presentation/v3/manifest/255db760-b865-4f43-b7fc-4f529b5ca5f5,,"Schwarzenbach, Annemarie","Merz, Ernst",1929-01-06,Annemarie Schwarzenbach an Ernst Merz,Landhaus Bocken (Horgen),1 Brief,21,,,SLA-Schwarzenbach-B-1-MER-023,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2018665,,,Deutsch,,,,
letter_0778,"Annemarie Schwarzenbach an Ernst Merz, 1929-02-24",https://iiif.ub.unibe.ch/presentation/v3/manifest/4b1842e8-8f38-415f-ae2a-54f441670c65,,"Schwarzenbach, Annemarie","Merz, Ernst",1929-02-24,Annemarie Schwarzenbach an Ernst Merz,Paris,1 Brief,21,,,SLA-Schwarzenbach-B-1-MER-026,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2018668,,,Deutsch,,,,
letter_0779,"Annemarie Schwarzenbach an Ernst Merz, 1929-06-09",https://iiif.ub.unibe.ch/presentation/v3/manifest/617b1c06-5a40-4ab2-adf7-d36a5d98e424,,"Schwarzenbach, Annemarie","Merz, Ernst",1929-06-09,Annemarie Schwarzenbach an Ernst Merz,Paris,1 Brief,21,,,SLA-Schwarzenbach-B-1-MER-027,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2018669,,,Deutsch,,,,
letter_0777,"Annemarie Schwarzenbach an Ernst Merz, 1929-10-09",https://iiif.ub.unibe.ch/presentation/v3/manifest/1dd08a0f-9d39-4b94-91b6-0efcc516e9ce,,"Schwarzenbach, Annemarie","Merz, Ernst",1929-10-09,Annemarie Schwarzenbach an Ernst Merz,,1 Brief,21,,,SLA-Schwarzenbach-B-1-MER-025,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2018667,,,Deutsch,,,,
letter_0780,"Annemarie Schwarzenbach an Ernst Merz, 1929-10-20",https://iiif.ub.unibe.ch/presentation/v3/manifest/f642acc5-5072-4a9f-8142-b59457587ea3,,"Schwarzenbach, Annemarie","Merz, Ernst",1929-10-20,Annemarie Schwarzenbach an Ernst Merz,,1 Brief,21,,,SLA-Schwarzenbach-B-1-MER-028,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2018670,,,Deutsch,,,,
letter_0781,"Annemarie Schwarzenbach an Ernst Merz, 1929-12-30",https://iiif.ub.unibe.ch/presentation/v3/manifest/2be07297-2791-4772-9f44-b51bbb8e3232,,"Schwarzenbach, Annemarie","Merz, Ernst",1929-12-30,Annemarie Schwarzenbach an Ernst Merz,,1 Brief,21,,,SLA-Schwarzenbach-B-1-MER-029,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2018671,,,Deutsch,,,,
letter_0783,"Annemarie Schwarzenbach an Ernst Merz, 1930",https://iiif.ub.unibe.ch/presentation/v3/manifest/2e6bf6ae-32e1-4575-a4ff-4de80b4b6ccb,,"Schwarzenbach, Annemarie","Merz, Ernst",1930,Annemarie Schwarzenbach an Ernst Merz,,1 Brief,21,handschriftliche Anmerkung: 1930?,,SLA-Schwarzenbach-B-1-MER-031,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=2018673,,,Deutsch,,,,
letter_0848,"Annemarie Schwarzenbach an Florianna Storrer-Madelung, 1937-05-12",https://iiif.ub.unibe.ch/presentation/v3/manifest/31e2c9b7-ee05-4164-adc4-fd94a82f7776,,"Schwarzenbach, Annemarie","Storrer-Madelung, Florianna",1937-05-12,Annemarie Schwarzenbach an Florianna Storrer-Madelung,,1 Brief,29,,,SLA-Storrer-2-B-2-SCHWA-001,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1920026,,,Deutsch,1 Foto Annemarie Schwarzenbach auf Pferd,,,
letter_0849,"Annemarie Schwarzenbach an Florianna Storrer-Madelung, 1937-06-07",https://iiif.ub.unibe.ch/presentation/v3/manifest/51ea52bd-66d8-42ea-9d01-56faa5d0a29b,,"Schwarzenbach, Annemarie","Storrer-Madelung, Florianna",1937-06-07,Annemarie Schwarzenbach an Florianna Storrer-Madelung,Saltsjö Duvnäs,1 Brief,29,,,SLA-Storrer-2-B-2-SCHWA-002,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1919702,,,Deutsch,,,,
letter_0850,"Annemarie Schwarzenbach an Florianna Storrer-Madelung, 1937-06-25",https://iiif.ub.unibe.ch/presentation/v3/manifest/9c378193-8ec2-4903-a4f3-7b2f6ee86b18,,"Schwarzenbach, Annemarie","Storrer-Madelung, Florianna",1937-06-25,Annemarie Schwarzenbach an Florianna Storrer-Madelung,,1 Brief,29,,,SLA-Storrer-2-B-2-SCHWA-003,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1919928,,,Deutsch,1 Kuvert,,,
letter_0851,"Annemarie Schwarzenbach an Florianna Storrer-Madelung, 1937-06-30",https://iiif.ub.unibe.ch/presentation/v3/manifest/e73c1874-984d-4d99-bf0a-a0649b94a8cb,,"Schwarzenbach, Annemarie","Storrer-Madelung, Florianna",1937-06-30,Annemarie Schwarzenbach an Florianna Storrer-Madelung,Sils/Segl Baselgia,1 Brief,29,,,SLA-Storrer-2-B-2-SCHWA-004,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1919931,,,Deutsch,,,,
letter_0852,"Annemarie Schwarzenbach an Florianna Storrer-Madelung, 1937-10-18",https://iiif.ub.unibe.ch/presentation/v3/manifest/cf7ed1c6-d204-45d7-b100-e865eb18db71,,"Schwarzenbach, Annemarie","Storrer-Madelung, Florianna",1937-10-18,Annemarie Schwarzenbach an Florianna Storrer-Madelung,"New York, NY",1 Brief,29,,,SLA-Storrer-2-B-2-SCHWA-005,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1919935,,,Deutsch,,,,Artikel über New Yorks Kinder > gibt es ggf. ein Typoskript?
letter_0853,"Annemarie Schwarzenbach an Florianna Storrer-Madelung, 1937-11-18",https://iiif.ub.unibe.ch/presentation/v3/manifest/3b1ca688-a03a-4a0c-ab57-8f17c2dfb912,,"Schwarzenbach, Annemarie","Storrer-Madelung, Florianna",1937-11-18,Annemarie Schwarzenbach an Florianna Storrer-Madelung,Zürich (Stadt),1 Postkarte,29,Poststempel,,SLA-Storrer-2-B-2-SCHWA-006,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1919939,,,Deutsch,,,,
letter_0854,"Annemarie Schwarzenbach an Florianna Storrer-Madelung, 1937-11-20",https://iiif.ub.unibe.ch/presentation/v3/manifest/daeb1a63-1453-4690-840b-a30cc50477ab,,"Schwarzenbach, Annemarie","Storrer-Madelung, Florianna",1937-11-20,Annemarie Schwarzenbach an Florianna Storrer-Madelung,Washington,"1 Postkarte, 1 Kuvert",29,,,SLA-Storrer-2-B-2-SCHWA-007,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1919941,,,Deutsch,,,,
letter_0855,"Annemarie Schwarzenbach an Florianna Storrer-Madelung, 1937-12-03",https://iiif.ub.unibe.ch/presentation/v3/manifest/a9b6d9ba-b40d-4485-8866-bd4000d8b880,,"Schwarzenbach, Annemarie","Storrer-Madelung, Florianna",1937-12-03,Annemarie Schwarzenbach an Florianna Storrer-Madelung,Washington,1 Brief,29,,,SLA-Storrer-2-B-2-SCHWA-008,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1919944,,,Deutsch,,,,
letter_0856,"Annemarie Schwarzenbach an Florianna Storrer-Madelung, 1938-02-25",https://iiif.ub.unibe.ch/presentation/v3/manifest/369e66bc-798c-4de9-a4ec-ab21037068bc,,"Schwarzenbach, Annemarie","Storrer-Madelung, Florianna",1938-02-25,Annemarie Schwarzenbach an Florianna Storrer-Madelung,Zürich (Stadt),1 Brief,29,,,SLA-Storrer-2-B-2-SCHWA-009,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1919992,,,Deutsch,"Gedicht Florianna Storrer-Madelung: ""Annemarie / Basel, 23. Februar 1938"", 1 Seite; 1 Kuvert",,,
letter_0857,"Annemarie Schwarzenbach an Florianna Storrer-Madelung, 1938-02-26",https://iiif.ub.unibe.ch/presentation/v3/manifest/f7773d44-02ee-4c66-a715-bde87bb7a432,,"Schwarzenbach, Annemarie","Storrer-Madelung, Florianna",1938-02-26,Annemarie Schwarzenbach an Florianna Storrer-Madelung,Zürich (Stadt),1 Telegramm,29,,,SLA-Storrer-2-B-2-SCHWA-010,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1920002,,,Deutsch,,,,
letter_0858,"Annemarie Schwarzenbach an Florianna Storrer-Madelung, 1938-03-02",https://iiif.ub.unibe.ch/presentation/v3/manifest/a57d8e9f-c0e5-4a57-9f93-6ad5ad7b806b,,"Schwarzenbach, Annemarie","Storrer-Madelung, Florianna",1938-03-02,Annemarie Schwarzenbach an Florianna Storrer-Madelung,Sils/Segl Baselgia,1 Brief,29,,,SLA-Storrer-2-B-2-SCHWA-011,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1920005,,,Deutsch,,,,Gattungsreflexionen! Verweis auf USA
letter_0861,"Annemarie Schwarzenbach an Florianna Storrer-Madelung, 1938-05",https://iiif.ub.unibe.ch/presentation/v3/manifest/70489caa-c949-43e7-a961-ff2797b6b9f4,,"Schwarzenbach, Annemarie","Storrer-Madelung, Florianna",1938-05,Annemarie Schwarzenbach an Florianna Storrer-Madelung,Sils,1 Brief,29,,,SLA-Storrer-2-B-2-SCHWA-014,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1920014,,,Deutsch,,,,
letter_0859,"Annemarie Schwarzenbach an Florianna Storrer-Madelung, 1938-05-03",https://iiif.ub.unibe.ch/presentation/v3/manifest/bae22896-9e32-432b-a46a-173a527e7ba9,,"Schwarzenbach, Annemarie","Storrer-Madelung, Florianna",1938-05-03,Annemarie Schwarzenbach an Florianna Storrer-Madelung,Sils,1 Brief,29,,,SLA-Storrer-2-B-2-SCHWA-012,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1920009,,,Deutsch,,,,
letter_0860,"Annemarie Schwarzenbach an Florianna Storrer-Madelung, 1938-05-23",https://iiif.ub.unibe.ch/presentation/v3/manifest/e31363e4-4761-4703-a5ce-118a2a809f0f,,"Schwarzenbach, Annemarie","Storrer-Madelung, Florianna",1938-05-23,Annemarie Schwarzenbach an Florianna Storrer-Madelung,Samedan,1 Brief,29,,,SLA-Storrer-2-B-2-SCHWA-013,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1920011,,,Deutsch,,,,
letter_0862,"Annemarie Schwarzenbach an Florianna Storrer-Madelung, 1938-06-07",https://iiif.ub.unibe.ch/presentation/v3/manifest/a8553767-a089-40c5-9c27-351b9146c551,,"Schwarzenbach, Annemarie","Storrer-Madelung, Florianna",1938-06-07,Annemarie Schwarzenbach an Florianna Storrer-Madelung,Sils,1 Brief,29,,,SLA-Storrer-2-B-2-SCHWA-015,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1925522,,,Deutsch,,,,
letter_0863,"Annemarie Schwarzenbach an Florianna Storrer-Madelung, 1938-07-28",https://iiif.ub.unibe.ch/presentation/v3/manifest/038eeb1e-61d8-4dc1-a4cd-8060c5130aa3,,"Schwarzenbach, Annemarie","Storrer-Madelung, Florianna",1938-07-28,Annemarie Schwarzenbach an Florianna Storrer-Madelung,Kreuzlingen,1 Brief,29,,,SLA-Storrer-2-B-2-SCHWA-016,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1925523,,,Deutsch,,,,
letter_0864,"Annemarie Schwarzenbach an Florianna Storrer-Madelung, 1938-08-24",https://iiif.ub.unibe.ch/presentation/v3/manifest/b11d06a7-8828-427c-81c8-2ccc17172c6b,,"Schwarzenbach, Annemarie","Storrer-Madelung, Florianna",1938-08-24,Annemarie Schwarzenbach an Florianna Storrer-Madelung,Sils/Segl Baselgia,1 Brief,29,,,SLA-Storrer-2-B-2-SCHWA-017,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1925535,,,Deutsch,,,,
letter_0865,"Annemarie Schwarzenbach an Florianna Storrer-Madelung, 1938-09-21",https://iiif.ub.unibe.ch/presentation/v3/manifest/6c02b311-47d9-4817-af7a-ca7e0e4868d5,,"Schwarzenbach, Annemarie","Storrer-Madelung, Florianna",1938-09-21,Annemarie Schwarzenbach an Florianna Storrer-Madelung,Prag,1 Brief,29,,,SLA-Storrer-2-B-2-SCHWA-018,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1925536,,,Deutsch,,,,
letter_0866,"Annemarie Schwarzenbach an Florianna Storrer-Madelung, 1938-10-05",https://iiif.ub.unibe.ch/presentation/v3/manifest/aa5cb73c-ea01-4c2f-b762-7dd1b91a01d6,,"Schwarzenbach, Annemarie","Storrer-Madelung, Florianna",1938-10-05,Annemarie Schwarzenbach an Florianna Storrer-Madelung,Malans,1 Brief,29,,,SLA-Storrer-2-B-2-SCHWA-019,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1925537,,,Deutsch,,,,
letter_0867,"Annemarie Schwarzenbach an Florianna Storrer-Madelung, 1938-10-20",https://iiif.ub.unibe.ch/presentation/v3/manifest/ddbbdd06-f619-4b1e-91f8-128c9357d721,,"Schwarzenbach, Annemarie","Storrer-Madelung, Florianna",1938-10-20,Annemarie Schwarzenbach an Florianna Storrer-Madelung,Yverdon-les-Bains,1 Brief,29,,,SLA-Storrer-2-B-2-SCHWA-020,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1925538,,,Deutsch,,,,
letter_0868,"Annemarie Schwarzenbach an Florianna Storrer-Madelung, 1938-11-06",https://iiif.ub.unibe.ch/presentation/v3/manifest/c2195567-da13-4ebf-9acd-90c794c0325f,,"Schwarzenbach, Annemarie","Storrer-Madelung, Florianna",1938-11-06,Annemarie Schwarzenbach an Florianna Storrer-Madelung,Yverdon-les-Bains,1 Brief,29,,,SLA-Storrer-2-B-2-SCHWA-021,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1925539,,,Deutsch,"1 Kopie, 1 Abschrift",,,
letter_0869,"Annemarie Schwarzenbach an Florianna Storrer-Madelung, 1938-11-18",https://iiif.ub.unibe.ch/presentation/v3/manifest/4094bf4c-704e-4f53-9244-8d2111099d36,,"Schwarzenbach, Annemarie","Storrer-Madelung, Florianna",1938-11-18,Annemarie Schwarzenbach an Florianna Storrer-Madelung,Yverdon-les-Bains,1 Brief,29,,,SLA-Storrer-2-B-2-SCHWA-022,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1925543,,,Deutsch,"1 Kopie, 1 Abschrift",,,
letter_0870,"Annemarie Schwarzenbach an Florianna Storrer-Madelung, 1938-12-06",https://iiif.ub.unibe.ch/presentation/v3/manifest/f5e3f0b5-b18e-4b3e-8b29-e66b93df4c46,,"Schwarzenbach, Annemarie","Storrer-Madelung, Florianna",1938-12-06,Annemarie Schwarzenbach an Florianna Storrer-Madelung,Yverdon-les-Bains,1 Brief,29,,,SLA-Storrer-2-B-2-SCHWA-023,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1925544,,,Deutsch,,,,
letter_0871,"Annemarie Schwarzenbach an Florianna Storrer-Madelung, 1938-12-19",https://iiif.ub.unibe.ch/presentation/v3/manifest/d489ca05-7cf3-40d2-aa98-cc056ed25248,,"Schwarzenbach, Annemarie","Storrer-Madelung, Florianna",1938-12-19,Annemarie Schwarzenbach an Florianna Storrer-Madelung,Yverdon-les-Bains,1 Brief,29,,,SLA-Storrer-2-B-2-SCHWA-024,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1925545,,,Deutsch,1 Kuvert,,,
letter_0875,"Annemarie Schwarzenbach an Florianna Storrer-Madelung, 1939",https://iiif.ub.unibe.ch/presentation/v3/manifest/6122b5be-e637-4aeb-a050-bb2b26f35420,,"Schwarzenbach, Annemarie","Storrer-Madelung, Florianna",1939,Annemarie Schwarzenbach an Florianna Storrer-Madelung,Horgen,1 Brief,29,,,SLA-Storrer-2-B-2-SCHWA-028,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1925549,,,Deutsch,,,,
letter_0872,"Annemarie Schwarzenbach an Florianna Storrer-Madelung, 1939-01-07",https://iiif.ub.unibe.ch/presentation/v3/manifest/700e5111-913e-4ae8-93bd-5b5079b3734c,,"Schwarzenbach, Annemarie","Storrer-Madelung, Florianna",1939-01-07,Annemarie Schwarzenbach an Florianna Storrer-Madelung,Yverdon-les-Bains,1 Brief,29,,,SLA-Storrer-2-B-2-SCHWA-025,Schweizerisches Literaturarchiv (SLA),https://www.helveticarchives.ch/detail.aspx?ID=1925546,,,Deutsch,,,,
