photo_id,label,iiif_manifest,id_sla,title,date,date_normalised,travel,photographer,people_on_photo,characteristics,comments_1,captions_1,captions_2,signatures,stamp,orientation,shape,url_helveticarchives,url_wikimedia,url_emanuscripta,iiif_manifest_emanuscripta,repository,published_in,mentioned_in,comments_2
image_2545,"Schweden: Landschaft, Juni 1937 [SLA-Schwarzenbach-A-5-17/149]",,SLA-Schwarzenbach-A-5-17/149,Schweden: Landschaft,Juni 1937,1937-06,Moskaureise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Bäume am Wasser,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=257603,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Schweden-_Landschaft_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-17-149.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73441,https://www.e-manuscripta.ch/i3f/v20/1986311/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_2546,"Schweden: Menschen, Juni 1937 [SLA-Schwarzenbach-A-5-17/150]",,SLA-Schwarzenbach-A-5-17/150,Schweden: Menschen,Juni 1937,1937-06,Moskaureise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Frau an einem Tisch sitzend,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,,nicht signiert,nicht gestempelt,Quadratisch,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=257604,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Schweden-_Menschen_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-17-150.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73442,https://www.e-manuscripta.ch/i3f/v20/1986316/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_2547,"Schweden: Menschen, Juni 1937 [SLA-Schwarzenbach-A-5-17/151]",,SLA-Schwarzenbach-A-5-17/151,Schweden: Menschen,Juni 1937,1937-06,Moskaureise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Junges Mädchen auf einer Bank,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,,nicht signiert,nicht gestempelt,Quadratisch,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=257605,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Schweden-_Menschen_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-17-151.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73443,https://www.e-manuscripta.ch/i3f/v20/1986320/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_2548,"Schweden: Menschen, Juni 1937 [SLA-Schwarzenbach-A-5-17/153]",,SLA-Schwarzenbach-A-5-17/153,Schweden: Menschen,Juni 1937,1937-06,Moskaureise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Junges Mädchen auf einer Bank,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,,nicht signiert,nicht gestempelt,Quadratisch,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=257607,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Schweden-_Menschen_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-17-153.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73444,https://www.e-manuscripta.ch/i3f/v20/1986325/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_2549,"Schweden: Zelt, Juni 1937 [SLA-Schwarzenbach-A-5-17/154]",,SLA-Schwarzenbach-A-5-17/154,Schweden: Zelt,Juni 1937,1937-06,Moskaureise,"Schwarzenbach, Annemarie (1908-1942)","Logan, Michael","schwarz-weiss, nicht aufgezogen",Michael Logan vor einem Zelt,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,,nicht signiert,nicht gestempelt,Quadratisch,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=257608,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Schweden-_Zelt_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-17-154.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73445,https://www.e-manuscripta.ch/i3f/v20/1986330/manifest,Schweizerisches Literaturarchiv (SLA),,"Wagner, Einmal an der Quelle sein 2021, S. 372-375.",
image_2550,"Schweden: Zelt, Juni 1937 [SLA-Schwarzenbach-A-5-17/155]",,SLA-Schwarzenbach-A-5-17/155,Schweden: Zelt,Juni 1937,1937-06,Moskaureise,"Schwarzenbach, Annemarie (1908-1942)","Logan, Michael","schwarz-weiss, nicht aufgezogen",Michael Logan vor einem Zelt,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,,nicht signiert,nicht gestempelt,Quadratisch,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=257609,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Schweden-_Zelt_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-17-155.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73446,https://www.e-manuscripta.ch/i3f/v20/1986334/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_2551,"Finnland, Helsinki: Hafen, Juni 1937 [SLA-Schwarzenbach-A-5-17/156]",,SLA-Schwarzenbach-A-5-17/156,"Finnland, Helsinki: Hafen",Juni 1937,1937-06,Moskaureise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Lokalisierung unsicher | Eine Gruppe Menschen an einem Tisch,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,,nicht signiert,nicht gestempelt,Quadratisch,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=257610,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Finnland%2C_Helsinki-_Hafen_Lokalisierung_unsicher_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-17-156.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73447,https://www.e-manuscripta.ch/i3f/v20/1986339/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_2552,"Finnland, Helsinki: Hafen, Juni 1937 [SLA-Schwarzenbach-A-5-17/157]",,SLA-Schwarzenbach-A-5-17/157,"Finnland, Helsinki: Hafen",Juni 1937,1937-06,Moskaureise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Lokalisierung unsicher | Eine Gruppe Menschen an einem Tisch [darunter ev. Hans Aminoff],Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,,nicht signiert,nicht gestempelt,Quadratisch,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=257611,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Finnland%2C_Helsinki-_Hafen_Lokalisierung_unsicher_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-17-157.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73448,https://www.e-manuscripta.ch/i3f/v20/1986344/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_2553,"Schweden, Akers Styckebruk: Lida Herrgard, Juni 1937 [SLA-Schwarzenbach-A-5-17/159]",,SLA-Schwarzenbach-A-5-17/159,"Schweden, Akers Styckebruk: Lida Herrgard",Juni 1937,1937-06,Moskaureise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Park mit Allee,Schweden¦Lida Herrgard¦Juni 1937 [Legende auf Umschlag],Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Quadratisch,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=257612,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Schweden%2C_Akers_Styckebruk-_Lida_Herrgard_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-17-159.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73449,https://www.e-manuscripta.ch/i3f/v20/1986348/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_2554,"Schweden: Landschaft, Juni 1937 [SLA-Schwarzenbach-A-5-17/160]",,SLA-Schwarzenbach-A-5-17/160,Schweden: Landschaft,Juni 1937,1937-06,Moskaureise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen","Strommasten, im Hintergrund Felder und ein Dorf",Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,,nicht signiert,nicht gestempelt,Quadratisch,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=257614,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Schweden-_Landschaft_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-17-160.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73450,https://www.e-manuscripta.ch/i3f/v20/1986353/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_2555,"Schweden: Landschaft, Juni 1937 [SLA-Schwarzenbach-A-5-17/160a]",,SLA-Schwarzenbach-A-5-17/160a,Schweden: Landschaft,Juni 1937,1937-06,Moskaureise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen","Strommasten, im Hintergrund Felder und ein Dorf",Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,,nicht signiert,nicht gestempelt,Quadratisch,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=257615,,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73451,https://www.e-manuscripta.ch/i3f/v20/1986357/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_2556,"Schweden, Akers Styckebruk: Lida Herrgard, Juni 1937 [SLA-Schwarzenbach-A-5-17/161]",,SLA-Schwarzenbach-A-5-17/161,"Schweden, Akers Styckebruk: Lida Herrgard",Juni 1937,1937-06,Moskaureise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Park mit Allee,Schweden¦Lida Herrgard¦Juni 1937 [Legende auf Umschlag],Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Quadratisch,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=257616,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Schweden%2C_Akers_Styckebruk-_Lida_Herrgard_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-17-161.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73452,https://www.e-manuscripta.ch/i3f/v20/1986362/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_2557,"Schweden, Akers Styckebruk: Lida Herrgard, Juni 1937 [SLA-Schwarzenbach-A-5-17/162]",,SLA-Schwarzenbach-A-5-17/162,"Schweden, Akers Styckebruk: Lida Herrgard",Juni 1937,1937-06,Moskaureise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Herrenhaus am Ende einer Allee,"1) Der Name tut nichts zur Sache,- so sehen die schwedischen ""Herrgards"" aus, wie Selma Lagerlöf sie beschreibt.",Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=257816,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Schweden%2C_Akers_Styckebruk-_Lida_Herrgard_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-17-162.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73453,https://www.e-manuscripta.ch/i3f/v20/1986366/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_2558,"Schweden, Akers Styckebruk: Lida Herrgard, Juni 1937 [SLA-Schwarzenbach-A-5-17/165]",,SLA-Schwarzenbach-A-5-17/165,"Schweden, Akers Styckebruk: Lida Herrgard",Juni 1937,1937-06,Moskaureise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen","Herrenhaus, im Vordergrund Sonnenuhr",Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,,nicht signiert,nicht gestempelt,Quadratisch,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=257819,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Schweden%2C_Akers_Styckebruk-_Lida_Herrgard_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-17-165.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73454,https://www.e-manuscripta.ch/i3f/v20/1986371/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_2559,"Schweden, Akers Styckebruk: Lida Herrgard, Juni 1937 [SLA-Schwarzenbach-A-5-17/166]",,SLA-Schwarzenbach-A-5-17/166,"Schweden, Akers Styckebruk: Lida Herrgard",Juni 1937,1937-06,Moskaureise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen","Herrenhaus, im Vordergrund Sonnenuhr","Jemand liess in das Türmchen des Hauses eine Uhr einbauen,- früher schlug sie die Stunden für den Arbeitstag des Guts, für die Mahlzeiten der Knechte, für das Heimtreiben des Viehs von den Weiden, für den Beginn des Feierabends. Jetzt läutet sie überflüssig für die alten Fräuleins, die als ""zahlende Gäste"" hier ihren untätigen Sommer verbringen. Auch die Sonnenuhr ist längst überflüssig geworden, die auf dem Rasenplatz steht und auf dem blitzenden Messingring das Himmelsgewölbe spiegelt und den Schatten der wandernden Sonne auf ihrer Stundenskala auffängt.",Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Horizontal,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=257820,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Schweden%2C_Akers_Styckebruk-_Lida_Herrgard_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-17-166.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73455,https://www.e-manuscripta.ch/i3f/v20/1986375/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_2560,"Schweden, Akers Styckebruk: Lida Herrgard, Juni 1937 [SLA-Schwarzenbach-A-5-17/167]",,SLA-Schwarzenbach-A-5-17/167,"Schweden, Akers Styckebruk: Lida Herrgard",Juni 1937,1937-06,Moskaureise,"Schwarzenbach, Annemarie (1908-1942)","Hamilton-Wright, Barbara","schwarz-weiss, nicht aufgezogen",Barbara Hamilton-Wright vor dem Herrenhaus mit anderen Personen,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,,nicht signiert,nicht gestempelt,Quadratisch,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=257821,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Schweden%2C_Akers_Styckebruk-_Lida_Herrgard_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-17-167.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73456,https://www.e-manuscripta.ch/i3f/v20/1986380/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_2561,"Schweden, Akers Styckebruk: Lida Herrgard, Juni 1937 [SLA-Schwarzenbach-A-5-17/168]",,SLA-Schwarzenbach-A-5-17/168,"Schweden, Akers Styckebruk: Lida Herrgard",Juni 1937,1937-06,Moskaureise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen","Herrenhaus, auf den Balkonen diverse Personen, davor ein Auto",Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,,nicht signiert,nicht gestempelt,Quadratisch,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=257822,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Schweden%2C_Akers_Styckebruk-_Lida_Herrgard_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-17-168.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73457,https://www.e-manuscripta.ch/i3f/v20/1986384/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_2562,"Schweden, Akers Styckebruk: Lida Herrgard, Juni 1937 [SLA-Schwarzenbach-A-5-17/169]",,SLA-Schwarzenbach-A-5-17/169,"Schweden, Akers Styckebruk: Lida Herrgard",Juni 1937,1937-06,Moskaureise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Glatzköpfiger Mann mit Pfeife auf dem Balkon des Herrenhofes stehend,"Der Nachkomme des ersten Gouverneurs von Neu-Schweden. Durch den Kreugher-Krach hat er sein Vemögen eingebüsst und den Hof seiner Familie verkaufen müssen. Aber auch hier, wo er als Verwalter amtiert, hat er das Ansehen und die Lebensweise eines schwedischen Gutsherrn beibehalten. So setzt sich auf dem ""Herrgard"" eine ländlich-romantische Tradition fort, die im heutigen Schweden trotz des Zugriffs der modernen Zeit, trotz der dafür typischen Kreugher-Katastrophe, noch lebendig und berechtigt geblieben ist.",Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Quadratisch,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=257823,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Schweden%2C_Akers_Styckebruk-_Lida_Herrgard_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-17-169.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73458,https://www.e-manuscripta.ch/i3f/v20/1986389/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_2563,"Schweden, Akers Styckebruk: Lida Herrgard, Juni 1937 [SLA-Schwarzenbach-A-5-17/170]",,SLA-Schwarzenbach-A-5-17/170,"Schweden, Akers Styckebruk: Lida Herrgard",Juni 1937,1937-06,Moskaureise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Glatzköpfiger Mann mit Pfeife,Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,,nicht signiert,nicht gestempelt,Quadratisch,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=257824,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Schweden%2C_Akers_Styckebruk-_Lida_Herrgard_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-17-170.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73459,https://www.e-manuscripta.ch/i3f/v20/1986394/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_2564,"Schweden, Akers Styckebruk: Lida Herrgard, Juni 1937 [SLA-Schwarzenbach-A-5-17/173]",,SLA-Schwarzenbach-A-5-17/173,"Schweden, Akers Styckebruk: Lida Herrgard",Juni 1937,1937-06,Moskaureise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Kleineres Gebäude neben dem Park,"Dieses ""Kavaliershaus"" wurde erst 1910 gebaut,- zweihundert Jahre später als das Herrenhaus. Aber das Herrenhaus lässt sich nicht in einen genau datierten Stil der Kunstgeschichte einfügen,- es entstand allmählich und hat sich verändert nach den Bedürfnissen der Generationen, die es bewohnten. Und so fügt sich auch dieses neue Nebengebäude in das Bild und den ""Lebensstil"" des Herrenhofs ein.-",Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Quadratisch,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=257827,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Schweden%2C_Akers_Styckebruk-_Lida_Herrgard_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-17-173.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73460,https://www.e-manuscripta.ch/i3f/v20/1986398/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_2574,"Schweden, Danemura (Dannemora): Kirche, Juni 1937 [SLA-Schwarzenbach-A-5-17/185]",,SLA-Schwarzenbach-A-5-17/185,"Schweden, Danemura (Dannemora): Kirche",Juni 1937,1937-06,Moskaureise,"Schwarzenbach, Annemarie (1908-1942)","Logan, Michael","schwarz-weiss, nicht aufgezogen","Backsteinkirche, davor Michael Logan",Schweden¦Kirche v. Danemura ¦Juni 37 [Legende auf Umschlag],Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Quadratisch,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=275080,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Schweden%2C_Danemura_%28Dannemora%29-_Kirche_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-17-185.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73470,https://www.e-manuscripta.ch/i3f/v20/1986442/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_2575,"Schweden, Danemura (Dannemora): Kirche, Juni 1937 [SLA-Schwarzenbach-A-5-17/186]",,SLA-Schwarzenbach-A-5-17/186,"Schweden, Danemura (Dannemora): Kirche",Juni 1937,1937-06,Moskaureise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen",Backsteinkirche,Schweden¦Kirche v. Danemura ¦Juni 37 [Legende auf Umschlag],Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Quadratisch,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=275611,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Schweden%2C_Danemura_%28Dannemora%29-_Kirche_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-17-186.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73471,https://www.e-manuscripta.ch/i3f/v20/1986447/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_2576,"Schweden, Danemura (Dannemora): Kirche, Juni 1937 [SLA-Schwarzenbach-A-5-17/187]",,SLA-Schwarzenbach-A-5-17/187,"Schweden, Danemura (Dannemora): Kirche",Juni 1937,1937-06,Moskaureise,"Schwarzenbach, Annemarie (1908-1942)",,"schwarz-weiss, nicht aufgezogen","Backsteinkirche, davor Gräber",Schweden¦Kirche v. Danemura ¦Juni 37 [Legende auf Umschlag],Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Quadratisch,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=275612,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Schweden%2C_Danemura_%28Dannemora%29-_Kirche_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-17-187.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73472,https://www.e-manuscripta.ch/i3f/v20/1986451/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_2577,"Schweden, Danemura (Dannemora): Zelt, Juni 1937 [SLA-Schwarzenbach-A-5-17/188]",,SLA-Schwarzenbach-A-5-17/188,"Schweden, Danemura (Dannemora): Zelt",Juni 1937,1937-06,Moskaureise,"Schwarzenbach, Annemarie (1908-1942)","Logan, Michael¦Hamilton-Wright, Barbara","schwarz-weiss, nicht aufgezogen",Barbara Hamilton-Wright mit Michael Logan vor einem Zelt,"Schweden unterwegs, Juni 37¦Zelt [Legende auf Umschlag]",Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Quadratisch,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=275613,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Schweden%2C_Danemura_%28Dannemora%29-_Zelt_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-17-188.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73473,https://www.e-manuscripta.ch/i3f/v20/1986455/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_2578,"Schweden, Danemura (Dannemora): Zelt, Juni 1937 [SLA-Schwarzenbach-A-5-17/189]",,SLA-Schwarzenbach-A-5-17/189,"Schweden, Danemura (Dannemora): Zelt",Juni 1937,1937-06,Moskaureise,"Schwarzenbach, Annemarie (1908-1942)","Logan, Michael¦Hamilton-Wright, Barbara","schwarz-weiss, nicht aufgezogen",Barbara Hamilton-Wright mit Michael Logan vor der Backsteinkirche und dem Zelt,"Schweden unterwegs, Juni 37¦Zelt [Legende auf Umschlag]",Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Quadratisch,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=275614,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Schweden%2C_Danemura_%28Dannemora%29-_Zelt_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-17-189.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73474,https://www.e-manuscripta.ch/i3f/v20/1986460/manifest,Schweizerisches Literaturarchiv (SLA),,,
image_2579,"Schweden, Danemura (Dannemora): Zelt, Juni 1937 [SLA-Schwarzenbach-A-5-17/191]",,SLA-Schwarzenbach-A-5-17/191,"Schweden, Danemura (Dannemora): Zelt",Juni 1937,1937-06,Moskaureise,"Schwarzenbach, Annemarie (1908-1942)","Logan, Michael","schwarz-weiss, nicht aufgezogen",Michael Logan vor der Backsteinkirche und dem Zelt,"Schweden unterwegs, Juni 37¦Zelt [Legende auf Umschlag]",Die Fotografien von Annemarie Schwarzenbach sind gemeinfrei.,nicht signiert,nicht gestempelt,Quadratisch,Rechteckig,https://www.helveticarchives.ch/detail.aspx?ID=275616,https://commons.wikimedia.org/wiki/File%3ACH-NB_-_Schweden%2C_Danemura_%28Dannemora%29-_Zelt_-_Annemarie_Schwarzenbach_-_SLA-Schwarzenbach-A-5-17-191.jpg,https://www.e-manuscripta.ch/doi/10.7891/e-manuscripta-73475,https://www.e-manuscripta.ch/i3f/v20/1986465/manifest,Schweizerisches Literaturarchiv (SLA),,,
